id,rate,iupac_rate,reaction,category,time_stamp,datasheet
109,KRO2NO*0.967,none,NC4H9O2 + NO = NC4H9O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
110,KRO2NO*0.033,none,NC4H9O2 + NO = NC4H9NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
111,8.9D-14*EXP(-550/TEMP)*O2,8.9D-14*EXP(-550/TEMP)*O2,NC4H9O = C3H7CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.01312E+13,http://www.iupac-kinetic.ch.cam.ac.uk/datasheets/xhtml/RO_5_C3H7CH2O_O2.xhtml_mathml.xml
112,4.6D10*EXP(-3570/TEMP),4.6D10*EXP(-3570/TEMP),NC4H9O = HO1C4O2,categories/saunders-2003-4_8_1-master.htt,2.01312E+13,http://www.iupac-kinetic.ch.cam.ac.uk/datasheets/xhtml/RO_6_C3H7CH2O.xhtml_mathml.xml
113,KRO2NO*0.987,none,HO1C4O2 + NO = HO1C4O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
114,KRO2NO*0.013,none,HO1C4O2 + NO = HO1C4NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
115,8.74D+11*EXP(-3430/TEMP),none,HO1C4O = HOC3H6CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
116,KRO2NO3,none,NC4H9O2 + NO3 = NC4H9O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
117,KRO2HO2*0.625,none,NC4H9O2 + HO2 = NC4H9OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
118,1.30D-12*0.6*RO2,none,NC4H9O2 = NC4H9O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
119,1.30D-12*0.2*RO2,none,NC4H9O2 = C3H7CHO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
120,1.30D-12*0.2*RO2,none,NC4H9O2 = NBUTOL,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
121,KRO2NO3,none,HO1C4O2 + NO3 = HO1C4O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
122,KRO2HO2*0.625,none,HO1C4O2 + HO2 = HO1C4OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
123,1.30D-12*0.6*RO2,none,HO1C4O2 = HO1C4O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
124,1.30D-12*0.2*RO2,none,HO1C4O2 = HOC3H6CHO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
125,1.30D-12*0.2*RO2,none,HO1C4O2 = HOC4H8OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
126,1.6D-12,1.6D-12,OH + NC4H9NO3 = C3H7CHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01312E+13,http://www.iupac-kinetic.ch.cam.ac.uk/datasheets/xhtml/HOx_VOC42_HO_1-C4H9ONO2.xhtml_mathml.xml
127,J<53>,none,NC4H9NO3 = NC4H9O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
128,5.85D-12,none,OH + HO1C4NO3 = HOC3H6CHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
129,J<53>,none,HO1C4NO3 = HO1C4O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
130,1.90D-12*EXP(190/TEMP),none,OH + NC4H9OOH = NC4H9O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
131,1.24D-11,none,OH + NC4H9OOH = C3H7CHO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
132,J<41>,none,NC4H9OOH = NC4H9O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
133,1.90D-12*EXP(190/TEMP),none,OH + HO1C4OOH = HO1C4O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
134,1.66D-11,none,OH + HO1C4OOH = HOC3H6CHO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
135,J<41>,none,HO1C4OOH = HO1C4O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
136,1.11D-11,none,OH + HOC4H8OH = HOC3H6CHO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
137,J<15>,none,HOC3H6CHO = HO1C3O2 + HO2 + CO,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
138,2.64D-11,none,OH + HOC3H6CHO = HOC3H6CO3,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
139,KNO3AL*4.0,none,NO3 + HOC3H6CHO = HOC3H6CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
140,KAPNO*4.0,none,HOC3H6CO3 + NO = HO1C3O2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
141,KRO2NO*0.981,none,HO1C3O2 + NO = HO1C3O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
142,KRO2NO*0.019,none,HO1C3O2 + NO = HO1C3NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
143,KROPRIM*O2,none,HO1C3O = HOC2H4CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
144,KFPAN,none,HOC3H6CO3 + NO2 = C4PAN1,categories/saunders-2003-4_6_2-gen-master.htt,2.0101E+13,
145,KBPAN,none,C4PAN1 = HOC3H6CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.00403E+13,
146,KRO2NO3*1.74,none,HOC3H6CO3 + NO3 = HO1C3O2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
147,KAPHO2*0.41,none,HOC3H6CO3 + HO2 = HOC3H6CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
148,KAPHO2*0.15,none,HOC3H6CO3 + HO2 = HOC3H6CO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
149,1.00D-11*0.7*RO2,none,HOC3H6CO3 = HO1C3O2,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
150,1.00D-11*0.3*RO2,none,HOC3H6CO3 = HOC3H6CO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
151,KRO2NO3,none,HO1C3O2 + NO3 = HO1C3O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
152,KRO2HO2*0.520,none,HO1C3O2 + HO2 = HO1C3OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
153,6.00D-13*0.6*RO2,none,HO1C3O2 = HO1C3O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
154,6.00D-13*0.2*RO2,none,HO1C3O2 = HOC2H4CHO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
155,6.00D-13*0.2*RO2,none,HO1C3O2 = HOC3H6OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
156,5.92D-12,none,OH + C4PAN1 = HOC2H4CHO + CO + NO2,categories/jenkin-1997-3_10_3-master.htt,2.00403E+13,
157,4.44D-12,none,OH + HO1C3NO3 = HOC2H4CHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
158,J<53>,none,HO1C3NO3 = HO1C3O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
159,1.31D-11,none,OH + HOC3H6CO3H = HOC3H6CO3,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
160,J<41>,none,HOC3H6CO3H = HO1C3O2 + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
161,9.64D-12,none,OH + HOC3H6CO2H = HO1C3O2,categories/jenkin-1997-3_10_6-master.htt,2.00403E+13,
162,1.90D-12*EXP(190/TEMP),none,OH + HO1C3OOH = HO1C3O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
163,1.52D-11,none,OH + HO1C3OOH = HOC2H4CHO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
164,J<41>,none,HO1C3OOH = HO1C3O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
165,9.73D-12,none,OH + HOC3H6OH = HOC2H4CHO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
166,J<15>,none,HOC2H4CHO = HOCH2CH2O2 + HO2 + CO,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
167,3.06D-11,none,OH + HOC2H4CHO = HOC2H4CO3,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
168,KNO3AL*2.4,none,NO3 + HOC2H4CHO = HOC2H4CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
169,KAPNO,none,HOC2H4CO3 + NO = HOCH2CH2O2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
170,KFPAN,none,HOC2H4CO3 + NO2 = C3PAN1,categories/saunders-2003-4_6_2-gen-master.htt,2.00403E+13,
171,KBPAN,none,C3PAN1 = HOC2H4CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.00403E+13,
172,KRO2NO3*1.74,none,HOC2H4CO3 + NO3 = HOCH2CH2O2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
173,KAPHO2*0.41,none,HOC2H4CO3 + HO2 = HOC2H4CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
174,KAPHO2*0.15,none,HOC2H4CO3 + HO2 = HOC2H4CO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
175,1.00D-11*0.7*RO2,none,HOC2H4CO3 = HOCH2CH2O2,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
176,1.00D-11*0.3*RO2,none,HOC2H4CO3 = HOC2H4CO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
177,4.51D-12,none,OH + C3PAN1 = HOCH2CHO + CO + NO2,categories/jenkin-1997-3_10_3-master.htt,2.00403E+13,
178,1.73D-11,none,OH + HOC2H4CO3H = HOC2H4CO3,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
179,J<41>,none,HOC2H4CO3H = HOCH2CH2O2 + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
180,1.39D-11,none,OH + HOC2H4CO2H = HOCH2CH2O2,categories/jenkin-1997-3_10_6-master.htt,2.00403E+13,
181,KRO2NO*0.910,none,SC4H9O2 + NO = SC4H9O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
182,KRO2NO*0.090,none,SC4H9O2 + NO = SC4H9NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
183,1.5D-14*EXP(-200/TEMP)*O2,1.5D-14*EXP(-200/TEMP)*O2,SC4H9O = MEK + HO2,categories/saunders-2003-4_8_1-master.htt,2.01312E+13,http://www.iupac-kinetic.ch.cam.ac.uk/datasheets/xhtml/RO_9_CH3CH(O)CH2CH3_O2.xhtml_mathml.xml
184,5.6D12*EXP(-5780/TEMP),5.6D12*EXP(-5780/TEMP),SC4H9O = CH3CHO + C2H5O2,categories/saunders-2003-4_8_1-master.htt,2.01312E+13,http://www.iupac-kinetic.ch.cam.ac.uk/datasheets/xhtml/RO_10_CH3CH(O)CH2CH3_M.xhtml_mathml.xml
185,KRO2NO3,none,SC4H9O2 + NO3 = SC4H9O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
186,KRO2HO2*0.625,none,SC4H9O2 + HO2 = SC4H9OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
187,2.50D-13*0.6*RO2,none,SC4H9O2 = SC4H9O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
188,2.50D-13*0.2*RO2,none,SC4H9O2 = MEK,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
189,2.50D-13*0.2*RO2,none,SC4H9O2 = BUT2OL,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
190,8.6D-13,8.6D-13,OH + SC4H9NO3 = MEK + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01312E+13,http://www.iupac-kinetic.ch.cam.ac.uk/datasheets/xhtml/HOx_VOC43_HO_2-C4H9ONO2.xhtml_mathml.xml
191,J<54>,none,SC4H9NO3 = SC4H9O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
192,1.90D-12*EXP(190/TEMP),none,OH + SC4H9OOH = SC4H9O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
193,2.15D-11,none,OH + SC4H9OOH = MEK + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
194,J<41>,none,SC4H9OOH = SC4H9O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
195,1.16D-17*TEMP@2*EXP(225/TEMP)*0.206,none,OH + IC4H10 = IC4H9O2,categories/saunders-2003-4_1_1-master.htt,2.0101E+13,
196,1.16D-17*TEMP@2*EXP(225/TEMP)*0.794,none,OH + IC4H10 = TC4H9O2,categories/saunders-2003-4_1_1-master.htt,2.0101E+13,
2750,1.43D-10*0.564,none,CL + IC4H10 = IC4H9O2,categories/jenkin-1997-3_9_1-master.htt,2.00403E+13,
2751,1.43D-10*0.436,none,CL + IC4H10 = TC4H9O2,categories/jenkin-1997-3_9_1-master.htt,2.00403E+13,
197,KRO2NO*0.967,none,IC4H9O2 + NO = IC4H9O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
198,KRO2NO*0.033,none,IC4H9O2 + NO = IC4H9NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
199,KROPRIM*O2,none,IC4H9O = IPRCHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
200,KRO2NO3,none,IC4H9O2 + NO3 = IC4H9O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
201,KRO2HO2*0.625,none,IC4H9O2 + HO2 = IC4H9OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
202,1.30D-12*0.6*RO2,none,IC4H9O2 = IC4H9O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
203,1.30D-12*0.2*RO2,none,IC4H9O2 = IPRCHO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
204,1.30D-12*0.2*RO2,none,IC4H9O2 = IBUTOL,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
205,7.69D-13,none,OH + IC4H9NO3 = IPRCHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
206,J<53>,none,IC4H9NO3 = IC4H9O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
207,1.90D-12*EXP(190/TEMP),none,OH + IC4H9OOH = IC4H9O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
208,1.24D-11,none,OH + IC4H9OOH = IPRCHO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
209,J<41>,none,IC4H9OOH = IC4H9O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
210,KRO2NO*0.975,none,TC4H9O2 + NO = TC4H9O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
211,KRO2NO*0.025,none,TC4H9O2 + NO = TC4H9NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
212,6.00D+14*EXP(-8153/TEMP),none,TC4H9O = CH3COCH3 + CH3O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
213,KRO2NO3,none,TC4H9O2 + NO3 = TC4H9O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
214,KRO2HO2*0.625,none,TC4H9O2 + HO2 = TC4H9OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
215,6.70D-15*0.7*RO2,none,TC4H9O2 = TC4H9O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
216,6.70D-15*0.3*RO2,none,TC4H9O2 = TBUTOL,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
217,8.16D-14,none,OH + TC4H9NO3 = CH3COCH3 + HCHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
218,J<55>,none,TC4H9NO3 = TC4H9O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
219,2.17D-12*EXP(190/TEMP),none,OH + TC4H9OOH = TC4H9O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
220,J<41>,none,TC4H9OOH = TC4H9O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
221,2.44D-17*TEMP@2*EXP(183/TEMP)*0.083,none,OH + NC5H12 = PEAO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
222,2.44D-17*TEMP@2*EXP(183/TEMP)*0.568,none,OH + NC5H12 = PEBO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
223,2.44D-17*TEMP@2*EXP(183/TEMP)*0.349,none,OH + NC5H12 = PECO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
2752,2.80D-10*0.222,none,CL + NC5H12 = PEAO2,categories/jenkin-1997-3_9_1-master.htt,2.00403E+13,
2753,2.80D-10*0.558,none,CL + NC5H12 = PEBO2,categories/jenkin-1997-3_9_1-master.htt,2.00403E+13,
2754,2.80D-10*0.220,none,CL + NC5H12 = PECO2,categories/jenkin-1997-3_9_1-master.htt,2.00403E+13,
224,KRO2NO*0.948,none,PEAO2 + NO = PEAO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
225,KRO2NO*0.052,none,PEAO2 + NO = PEANO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
226,2.03D+11*EXP(-3430/TEMP),none,PEAO = HO1C5O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
227,KRO2NO*0.948,none,HO1C5O2 + NO = HO1C5O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
228,KRO2NO*0.052,none,HO1C5O2 + NO = HO1C5NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
229,8.74D+11*EXP(-3430/TEMP),none,HO1C5O = HO2C4CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
230,KRO2NO3,none,PEAO2 + NO3 = PEAO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
231,KRO2HO2*0.706,none,PEAO2 + HO2 = PEAOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
232,1.30D-12*0.6*RO2,none,PEAO2 = PEAO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
233,1.30D-12*0.2*RO2,none,PEAO2 = C4H9CHO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
234,1.30D-12*0.2*RO2,none,PEAO2 = PEAOH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
235,KRO2NO3,none,HO1C5O2 + NO3 = HO1C5O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
236,KRO2HO2*0.706,none,HO1C5O2 + HO2 = HO1C5OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
237,2.50D-13*0.6*RO2,none,HO1C5O2 = HO1C5O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
238,2.50D-13*0.2*RO2,none,HO1C5O2 = CO2C5OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
239,2.50D-13*0.2*RO2,none,HO1C5O2 = HO2C5OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
240,3.00D-12,none,OH + PEANO3 = C4H9CHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
241,J<53>,none,PEANO3 = PEAO + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
242,5.93D-12,none,OH + HO1C5NO3 = CO2C5OH + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
243,J<53>,none,HO1C5NO3 = HO1C5O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
244,1.90D-12*EXP(190/TEMP),none,OH + PEAOOH = PEAO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
245,1.41D-11,none,OH + PEAOOH = C4H9CHO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
246,J<41>,none,PEAOOH = PEAO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
247,8.57D-12,none,OH + PEAOH = C4H9CHO + HO2,categories/uncategorised.htt,2.01101E+13,
248,3.08D-11,none,OH + HO1C5OOH = CO2C5OH + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
249,J<41>,none,HO1C5OOH = HO1C5O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
250,J<15>,none,HO2C4CHO = HO2C4O2 + HO2 + CO,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
251,3.09D-11,none,OH + HO2C4CHO = HO2C4CO3,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
252,KNO3AL*5.5,none,NO3 + HO2C4CHO = HO2C4CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
253,KAPNO,none,HO2C4CO3 + NO = HO2C4O2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
254,KRO2NO*0.967,none,HO2C4O2 + NO = HO2C4O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00905E+13,
255,KRO2NO*0.033,none,HO2C4O2 + NO = HO2C4NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
256,KROPRIM*O2,none,HO2C4O = HO2C3CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
257,3.05D+11*EXP(-4240/TEMP),none,HO2C4O = HO13C4O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
258,KRO2NO*0.993,none,HO13C4O2 + NO = HO13C4O + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
259,KRO2NO*0.007,none,HO13C4O2 + NO = HO13C4NO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
260,2.00D+14*EXP(-5538/TEMP),none,HO13C4O = HOC2H4CHO + HCHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
261,KFPAN,none,HO2C4CO3 + NO2 = C5PAN1,categories/saunders-2003-4_6_2-gen-master.htt,2.00403E+13,
262,KBPAN,none,C5PAN1 = HO2C4CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.00403E+13,
263,KRO2NO3*1.74,none,HO2C4CO3 + NO3 = HO2C4O2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
264,KAPHO2*0.41,none,HO2C4CO3 + HO2 = HO2C4CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
265,KAPHO2*0.15,none,HO2C4CO3 + HO2 = HO2C4CO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
266,1.00D-11*0.7*RO2,none,HO2C4CO3 = HO2C4O2,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
267,1.00D-11*0.3*RO2,none,HO2C4CO3 = HO2C4CO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
268,KRO2NO3,none,HO2C4O2 + NO3 = HO2C4O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
269,KRO2HO2*0.625,none,HO2C4O2 + HO2 = HO2C4OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
270,1.30D-12*0.6*RO2,none,HO2C4O2 = HO2C4O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
271,1.30D-12*0.2*RO2,none,HO2C4O2 = HO2C3CHO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
272,1.30D-12*0.2*RO2,none,HO2C4O2 = HO2C4OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
273,KRO2NO3,none,HO13C4O2 + NO3 = HO13C4O + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
274,KRO2HO2*0.625,none,HO13C4O2 + HO2 = HO13C4OOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
275,2.00D-12*0.6*RO2,none,HO13C4O2 = HO13C4O,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
276,2.00D-12*0.2*RO2,none,HO13C4O2 = HO13C3CHO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
277,2.00D-12*0.2*RO2,none,HO13C4O2 = HO13C4OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
278,8.93D-12,none,OH + HO2C4NO3 = HO2C3CHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
279,J<53>,none,HO2C4NO3 = HO2C4O + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
280,7.29D-12,none,OH + HO13C4NO3 = HO13C3CHO + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
281,1.90D-12*EXP(190/TEMP),none,OH + HO2C4OOH = HO2C4O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
282,1.97D-11,none,OH + HO2C4OOH = HO2C3CHO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
283,J<41>,none,HO2C4OOH = HO2C4O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
284,1.42D-11,none,OH + HO2C4OH = MEKAOH + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
285,1.04D-11,none,OH + C5PAN1 = HO2C3CHO + CO + NO2,categories/jenkin-1997-3_10_3-master.htt,2.00403E+13,
286,1.45D-11,none,OH + HO2C4CO3H = HO2C4CO3,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
287,J<41>,none,HO2C4CO3H = HO2C4O2 + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
288,1.11D-11,none,OH + HO2C4CO2H = HO2C4O2,categories/jenkin-1997-3_10_6-master.htt,2.00403E+13,
289,1.90D-12*EXP(190/TEMP),none,OH + HO13C4OOH = HO13C4O2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
290,2.56D-11,none,OH + HO13C4OOH = HO13C3CHO + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
291,J<41>,none,HO13C4OOH = HO13C4O + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
292,2.01D-11,none,OH + HO13C4OH = HO13C3CHO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
293,J<15>,none,HO13C3CHO = HOC2H4CHO + CO + HO2 + HO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
294,3.19D-11,none,OH + HO13C3CHO = HO13C3CO3,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
295,KNO3AL*4.0,none,NO3 + HO13C3CHO = HO13C3CO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
296,KAPNO,none,HO13C3CO3 + NO = HOC2H4CHO + NO2 + HO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
297,KFPAN,none,HO13C3CO3 + NO2 = C4PAN2,categories/saunders-2003-4_6_2-gen-master.htt,2.00403E+13,
298,KBPAN,none,C4PAN2 = HO13C3CO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.00403E+13,
299,KRO2NO3*1.74,none,HO13C3CO3 + NO3 = HOC2H4CHO + NO2 + HO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
300,KAPHO2*0.56,none,HO13C3CO3 + HO2 = HO13C3CO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
