"","Flux","FluxIn","FluxOut","Closeness","EigenCentrality","PageRank","Betweenness","Authorities","Hubs"
"C4MDIAL",1.0842259699375e-07,1.09119201252599e-07,1.07711408810207e-07,0.99999973491746,0,0.00341619639991064,0.00885215148317505,1.33166479274133e-17,5.50718811958282e-16
"HMVKBOOH",6.74577156549617e-06,6.67464679754419e-06,6.81838538300028e-06,0.999999999836128,0,0.0116613919760379,0.00015074619365861,6.65832396370663e-18,3.59809907865235e-18
"C2H5OH",0.0248017576395765,3.04468336338528e-05,0.0500916741341258,0.937223108216507,0,0.00167194505416359,0.00238681473292799,1.3867605913318e-17,2.85194731887547e-10
"GLYOOC",0.000233181069013849,0.000230790214369065,0.000235621977966583,0.999996046747586,0,0.00386031084707947,0.000284742810244041,6.07469624144174e-16,5.10291707207086e-12
"MPRKAO2",0.000303286792754849,0.000307395034220847,0.000299092542219281,0.99903349447249,0,0.00290660671210717,0.000644858717317388,3.25495539058821e-14,5.18262783498764e-18
"DIEKAO2",0.000490768022658706,0.00049747081322431,0.000483924904221716,0.998495860939449,0,0.00518624973561228,0.00159958461048859,6.29906714148299e-18,5.18262783498764e-18
"C4CHOBOOH",4.32702792481935e-05,4.28361325232751e-05,4.37135151554727e-05,0.999206568606373,0,0.00395090721037721,0,3.50879039296513e-18,1.00678516115853e-18
"HIEB2O",5.57639468922668e-10,6.56055046223478e-11,1.05997452769767e-09,0.999999967818628,0,0.00230801497019103,0.00015074619365861,5.58055349703571e-18,4.67923525440838e-18
"C51O",3.49736261444001e-06,3.9309811025206e-07,6.6666171889324e-06,0.999452136215209,0,0.00180670570839611,6.69983082927156e-05,1.00833365274005e-17,2.87289143852965e-08
"PR1O2HNO3",4.0966608650781e-05,4.10438705721244e-05,4.08877291940462e-05,0.996756565137804,0,0.00574909173639628,0,5.58055349703571e-18,3.78180616204015e-14
"PXYFUONE",2.75138635511603e-08,2.71305092729495e-08,2.79052436343431e-08,0.999999732438668,0,0.0023944478003757,0.00348391203122121,8.01157342332993e-18,1.04396066845728e-17
"CO2C3PAN",0.00156160096831112,0.00153295255591848,0.00159084915637783,0.941539232687057,1.67969070523941e-18,0.0356479729061962,0.00239518952146458,6.4584508270481e-14,2.41087268175135e-12
"HOC3H6CO3",0.000205726670081188,0.000265947628308626,0.000144244941612129,0.981781589766108,0,0.0216730181730774,0.00060298477463444,6.8811217085824e-17,3.59809907865235e-18
"HO2C4CO3",0.00017047741361455,0.000205060223619955,0.00013517058693771,0.982744569502426,0,0.016935983729925,0.000644858717317388,6.46676908776828e-17,3.59809907865235e-18
"CO24C53O2",0.00244877364090668,0.00248793717171351,0.00240879019265498,0.922422269246263,0,0.031687378548095,0.000200994924878147,1.99321621743711e-13,2.84301020778345e-18
"HYPROPO2",0.00199110689182978,0.00221046428528188,0.00176715708932136,0.988839475538699,0,0.00319982295947185,0.0150997437314708,3.58025878027778e-09,2.01357032231706e-18
"MACO3",1.5454055996515e-05,1.2760490868219e-05,1.82040129003255e-05,0.99997959269025,9.12488221927378e-19,0.00540151267589033,0.041471952833191,1.20728294398156e-13,3.59809907865235e-18
"PE4E2CO",5.62151476195772e-07,3.89770247984259e-07,7.38141632746194e-07,0.999999117748662,0,0.00164855864037754,0.000494112523658778,1.19158711598058e-14,6.9694664624207e-10
"MEKANO3",3.28152085716897e-06,4.75215673692621e-06,1.78009612901021e-06,0.998092417396993,0,0.00166100549705114,0.00263805838902568,3.14953357074149e-18,2.59131391749382e-18
"MMALANHY",1.93305182262106e-08,2.12276202823358e-08,1.73936989372799e-08,0.999982945680091,0,0.00337995517554042,0.00159958461048859,3.14953357074149e-18,7.55088870868898e-19
"ME3BU3ECHO",2.3436969667708e-07,1.85604878346e-07,2.84155442499179e-07,0.999999999999922,0,0.0016481246817494,0.00129809222317136,5.6885105257919e-15,5.19306503055717e-11
"C59OOH",3.44584185299842e-07,3.40196018631572e-07,3.49064221478553e-07,0.99999780183909,0,0.00860641708895727,0.00386915230390433,2.15554093334183e-18,5.18262783498764e-18
"HOCO3C5OOH",0.000288040925509227,0.000288813718641075,0.000287251953382354,0.998730951500964,0,0.0147923259416109,0,5.93981031925935e-18,6.24625986502281e-15
"CO3C4CO3",0.000622856111533165,0.000772268408827814,0.000470315757433941,0.966944608912422,0,0.0446413818512559,0.000720231814146693,1.88973477121918e-16,1.63783839057483e-15
"CO2C3OOB",5.96289979168988e-09,5.90176092221562e-09,6.02531864855571e-09,0.99999232347934,0,0.0016774354114603,0.000192620136341557,3.14953357074149e-18,7.55088870868898e-19
"HOCH2CH2O2",0.00323085319180773,0.00322776956598988,0.00323400137560974,0.999983690884733,0,0.0131677470205259,0.025417483208549,1.19168388557055e-12,1.26225656610511e-14
"PEAOH",1.39146728643235e-06,1.38318203628061e-06,1.39992599441577e-06,0.99485068959772,0,0.00165673271443647,0,2.79027674851786e-18,5.03392580579265e-19
"IEACHO",3.8240737725503e-08,3.68205845377855e-08,3.96906228691761e-08,0.999997256424102,0,0.00415472244613499,0.00155771066780564,7.65231660110629e-18,5.79297616065312e-17
"CO2N3CO3",3.53215470415969e-08,4.13876033484077e-08,2.91284933654194e-08,0.999995101900339,0,0.0187481540426902,0.015216990770983,6.29906714148299e-18,2.35448783012369e-17
"C536OOH",7.54219633496308e-10,1.40016802771289e-09,9.4747832528617e-11,0.999999994065054,0,0.00164991684112885,0.0019848248831717,1.08018501718478e-17,4.03748419741742e-14
"TISOPA",0.00141724792529266,0.001402716583435,0.00143208349152544,0.996247296698036,0,0.0190482835794442,0.00151583672512269,7.42086870462245e-12,4.93093154469801e-18
"BUT2OLO2",4.20345739225535e-06,4.27901779729444e-06,4.12631507432545e-06,0.999742860879219,0,0.002504245988106,0.00422926821097767,0,3.59809907865235e-18
"HO1CO24C5",3.2681308147268e-05,3.25500933873886e-05,3.2815269985065e-05,0.999588397774229,0,0.0115807731475704,0.0059544746495151,1.11611069940714e-17,1.14255608421418e-13
"INCNCO3H",5.35055429317375e-09,5.67567089771786e-09,5.01863113237197e-09,0.999988001042504,0,0.00534433842141408,0,3.14953357074149e-18,2.59131391749382e-18
"MEKBO",0.000223910239839313,4.13037224259097e-05,0.000410339759573793,0.962389893934484,0,0.00171673140532373,0,8.34285795125267e-16,3.62544015304679e-10
"PEAO2",0.000328872632882238,0.000339641721379209,0.000317878085563189,0.994843222781121,0,0.00238412488677554,0.0034169137229285,6.65832396370663e-18,3.59809907865235e-18
"MACROHO",3.16499708660839e-07,1.84150210312936e-08,6.20825019400813e-07,0.999976019958487,0,0.00172548668633506,0,5.58055349703571e-18,2.67536625262343e-09
"H13CO2C3",5.58231849300539e-08,5.4984877177065e-08,5.66790432750526e-08,0.999999996842111,0,0.00878954474392115,0.0080146726295161,1.2598134282966e-17,8.88577512718058e-12
"INB1NACO3",4.34882731227625e-11,5.36509644549926e-11,3.31128183410025e-11,0.999999995566073,0,0.0123382076932261,0.00307354739292833,1.08018501718478e-17,1.0942999265152e-17
"MPRKAOOH",0.000292220214126901,0.000289337016388006,0.000295163773740084,0.999623948149592,0,0.00408779867871265,0,1.04425933496241e-17,5.14122488532161e-13
"C58AO2",8.08025406939089e-07,5.49671289679877e-07,1.07178835847175e-06,0.999999574595389,0,0.00318453288385352,0.00175870559268378,6.65832396370663e-18,1.25119631166876e-14
"HOC2H4CO3H",0.00018878537894524,0.000190237706221327,0.000187302646124892,0.99788105620788,0,0.0170720661360428,0,5.22129667481207e-18,6.56287430515967e-16
"MVKOH",2.58203340639837e-08,8.77454411921387e-09,4.32229902118142e-08,0.999999943636413,0,0.00172477226760939,0.00412039596000201,1.60231468466599e-17,3.79840357657641e-13
"NC3OOA",4.46083755721142e-06,4.41509964976665e-06,4.50753302153205e-06,0.998704659419988,0,0.001942930891508,8.37478853658945e-05,3.14953357074149e-18,2.67600626933359e-14
"ACO3",1.1788330104612e-05,1.1896572892433e-05,1.16778211740765e-05,0.999999999147918,0,0.0158562538940493,0.00167495770731789,5.15435490176392e-15,9.71826036380275e-10
"PBN",0.000745581363124822,0.000660393548073391,0.000832552648006806,0.827080044785442,0,0.0099742128306003,0,5.58055349703571e-18,3.9388524660244e-12
"PROLNO3",3.29330673215887e-07,3.54514800626781e-07,3.03619297495843e-07,0.999867318152285,0,0.00166315482662865,0.045265732040266,3.14953357074149e-18,7.55088870868898e-19
"MVKOO",1.16038859235289e-06,1.15793207917049e-06,1.16289653445322e-06,0.998491583248037,0,0.00230858025743269,0,4.84968005872164e-15,1.42150510389173e-18
"INB1O2",4.83044283938526e-09,5.13562453110331e-09,4.51887194353411e-09,0.999999947696361,0,0.00404803404340306,0.00273855585146475,1.08018501718478e-17,3.59809907865235e-18
"C527O",1.38533905240786e-10,3.98126592534809e-12,2.75903503445184e-10,0.999999999640796,0,0.00184112623689273,8.37478853658945e-06,5.58055349703571e-18,4.67923525440838e-18
"HO1CO34C5",1.57160813607332e-06,1.30397660041558e-06,1.84484273561128e-06,0.99999358711724,0,0.00982848822708252,0.0142622648778118,1.04425933496241e-17,9.742621229659e-13
"C532CO",1.37097694770037e-11,1.20511498725501e-11,1.54031135079861e-11,0.99999999990833,7.30544427003631e-16,0.0036145224133238,0.10045558849639,8.01157342332993e-18,4.03391766662306e-16
"CHOMOHCO3",2.54546963593319e-05,2.8665250806474e-05,2.21769265834205e-05,0.996619300593827,0,0.0151509208199874,0.0151081185200074,6.29906714148299e-18,1.75594940735693e-14
"C58O",2.00590665634171e-08,3.19963856703662e-10,4.02114219652296e-08,0.999999498891544,0,0.00308590387350489,0.00131484180024454,1.00833365274005e-17,7.654370836307e-17
"NC51OOH",1.18681508321749e-07,1.2083364610518e-07,1.16484313944183e-07,0.999706724203675,0,0.0107310439049618,0,3.14953357074149e-18,7.55088870868898e-19
"NC2OO",2.46645189833057e-12,2.44918835484215e-12,2.48407686685332e-12,0.99999999879559,0,0.00182025257984483,0.00137346532000067,1.07777046667092e-18,2.59131391749382e-18
"HC4CCO3H",2.04955504824932e-10,1.35209622704891e-10,2.761615685037e-10,0.999999999270037,0,0.00166010777722491,0.00137346532000067,8.01157342332993e-18,8.60338163794786e-18
"M3F",8.6695594758531e-09,1.69823110699648e-08,1.82774287053915e-10,0.999999928936488,0,0.00215244022727024,0.00731956518097918,3.50879039296513e-18,2.84301020778345e-18
"OCCOHCO",1.46376960368899e-11,3.00222010858258e-12,2.65167692480917e-11,0.99999999613177,0,0.00522298058083915,0.00129809222317136,5.58055349703571e-18,1.14272963886723e-13
"NMGLYOX",4.04493316946443e-13,5.39143189065627e-13,2.67024450297732e-13,0.999999999937923,6.67167114960816e-27,0.00301910709069732,0.000318241964390399,5.58055349703571e-18,1.3860360487533e-17
"C530OOH",5.30100795767599e-09,5.27281132061101e-09,5.32979491216486e-09,0.999999860880677,0,0.0104061022531239,0,3.14953357074149e-18,7.55088870868898e-19
"CH3COPAN",4.05805704147946e-07,4.01392310358878e-07,4.10311495595861e-07,0.999999909499334,0,0.0164164677667136,0.00742843743195484,8.01157342332993e-18,4.91440603294167e-12
"HO1CO3C4O2",0.000161446938473591,0.000164671403084248,0.000158154967314618,0.998763612058016,0,0.00345207073294207,0.00726094166122305,6.29906714148299e-18,0
"CH2CHCH2NO3",4.45870254408379e-12,4.41270212571335e-12,4.5056660151902e-12,0.999999993851391,0,0.00166020368260899,2.51243656097684e-05,1.07777046667092e-18,2.59131391749382e-18
"MMALNBCO3",3.21544166084099e-11,3.91853373035156e-11,2.49762983952887e-11,0.999999997157611,0,0.00855963040731754,0.00361790864780664,1.08018501718478e-17,7.2705491719022e-18
"HOCH2COCO2H",4.47663856998396e-10,5.38311490015721e-10,3.55118448828606e-10,0.999999534001965,0,0.00268871545999864,3.34991541463578e-05,3.82615830055315e-18,3.25773015051665e-18
"ACR",5.39782352459872e-10,8.07238084247063e-10,2.66727237376342e-10,0.999999999587459,0,0.00844507171179328,0.0111970922734201,2.16037003436956e-17,2.96719097331668e-15
"HOC2H4CO3",0.000664826544969554,0.000776804947059758,0.000550503792320754,0.999988707913769,0,0.0514343028640698,0.00732793996951577,2.95392036059631e-12,7.85572786853871e-17
"INDHPAN",5.91815888080167e-11,5.85859164756698e-11,5.9789731980624e-11,0.999999993829237,0,0.0103284176189967,0,1.07777046667092e-18,7.55088870868898e-19
"MMALNHY2OH",5.03728552290285e-11,5.19820614758124e-11,4.87299590608568e-11,0.999960629576132,0,0.00165430405659501,0.00338341456878214,2.79027674851786e-18,1.42150510389173e-18
"C2H5OOH",0.0172555531165091,0.017677781407514,0.0168244851643607,0.769573638019961,0,0.0157071678493987,0,5.845880743872e-15,7.24710532828753e-11
"CHOOCHO",1.47428150179715e-11,2.38762536594927e-11,5.41816109223947e-12,0.999999999857647,0,0.0038701623145208,0.00379377920707502,8.01157342332993e-18,1.25848145144816e-18
"HO2C3CO3H",1.36400368153749e-05,2.66870754386324e-06,2.48410589689612e-05,0.999852485975285,0,0.00216726024702658,0.00141533926268362,3.14953357074149e-18,7.42040907358658e-17
"CH2CHCH2O2",5.92968039508443e-10,6.77907198028627e-10,5.06250616965853e-10,0.999999994005188,0,0.00164904404355014,0.00191782657487898,6.29906714148299e-18,5.18262783498764e-18
"PECO2",0.00113415119869372,0.00117229745083164,0.00109520632659126,0.998669921547428,0,0.00213652932876155,0.000427114215366062,2.15554093334183e-18,8.85507792823749e-18
"HMACROOH",8.83542995310484e-10,8.6012610108276e-10,9.07450139515334e-10,0.999999962603528,0,0.00169865965059117,0,8.01157342332993e-18,3.09470649807309e-18
"HO2C4NO3",2.22311933675777e-07,2.22109995444503e-07,2.22518099633081e-07,0.999235567443492,0,0.0016587316950755,0.00923739175585817,3.14953357074149e-18,7.55088870868898e-19
"PE2ENEBO2",5.05268656216578e-07,5.14089081164842e-07,4.96263569156974e-07,0.999982718503934,0,0.00267210754886883,0.000376865484146525,1.08018501718478e-17,3.59809907865235e-18
"HC4ACO3H",1.21864172016807e-11,1.20315897894277e-11,1.23444860401697e-11,0.999999999930575,0,0.00164994770088498,0.000628109140244209,5.58055349703571e-18,1.00678516115853e-18
"MC3ODBCO2H",1.4916433675741e-09,8.38542718841439e-10,2.15841716078906e-09,0.999999995791949,0,0.00167407580910192,0.00124784349195183,3.50879039296513e-18,2.84301020778345e-18
"C527NO3",3.77438063002389e-13,2.65717993746065e-13,4.91497074428618e-13,0.999999999728333,3.28116825597116e-27,0.00164774862174929,0.00154096109073246,5.58055349703571e-18,1.00678516115853e-18
"CO2C3CO2H",1.08376056179956e-08,1.24626529119384e-08,9.17853675864212e-09,0.999974635534991,0,0.00285464035335957,0.00129809222317136,2.79027674851786e-18,4.98120380215934e-16
"C531OOH",8.1820032451983e-12,7.87745846591665e-12,8.49292389438075e-12,0.99999998756207,0,0.00366423856402275,0.000184245347804968,1.07777046667092e-18,2.59131391749382e-18
"EGLYOX",0.000481332756977654,0.000650122812466254,0.000309008957003654,0.991920182146334,0,0.015832112000821,0.01301442138586,7.33636570781409e-11,3.7782622355143e-12
"CH3CO2H",0.00630896417017324,0.00335478026111403,0.00932499610142353,0.91559676989585,1.27623424160898e-12,0.0158858260039548,0,1.76316910063845e-07,3.56013288516732e-05
"MVKOOH",2.60902052511451e-07,1.76438977915784e-07,3.47133423960911e-07,0.999999548089643,0,0.00319689649910364,0,6.29906714148299e-18,3.02239121242143e-12
"NC524O2",5.60195627993927e-11,6.09446811304555e-11,5.0991333478219e-11,0.999999999411754,0,0.0042206324542149,0.00741168785488166,2.15554093334183e-18,5.18262783498764e-18
"C4M2ALOHNO3",8.91546074478185e-11,8.28999337201471e-11,9.55402273898812e-11,0.999999985779053,0,0.00243656869412845,0.00551061085707586,8.01157342332993e-18,4.93093154469801e-18
"C536O2",6.85940759594866e-07,4.55392481856649e-07,9.21315735817881e-07,0.999998152154254,0,0.00165803499869017,0.000745356179756461,5.93981031925935e-18,1.1194886365677e-14
"MVKOOA",2.28762626375825e-06,2.06773584616801e-06,2.51212024965886e-06,0.999741526633397,0,0.00165212519845908,0.000192620136341557,6.31415671574105e-14,2.49412817507787e-09
"CO2C3CHO",0.00269406859897646,0.00267592927268661,0.00271258768546048,0.999999983187797,4.56282257912859e-13,0.0332211856969312,0.0431469105405088,1.58319854963425e-13,1.17668306553808e-07
"C4PAN10",1.03878171224092e-08,9.03501506281134e-09,1.17689410923478e-08,0.999996710834943,0,0.0103631753329205,0.00125621828048842,3.50879039296513e-18,6.52746617930309e-17
"C45O",1.51733918643101e-10,9.60369008985876e-12,2.96839748513048e-10,0.999999997099177,0,0.00173141566516559,0,5.58055349703571e-18,1.00678516115853e-18
"NISOPO",0.000319498526025723,1.66529913094868e-05,0.000628684355702662,0.992821832455566,0,0.00186335390706486,0,5.58055349703571e-18,2.84301020778345e-18
"DIEK",0.00105066686823307,0.0011266818808158,0.000973060425214793,0.999371494662717,0,0.00725784151676839,0.00299817429609902,1.15203638162951e-17,6.10036864645398e-15
"C537OOH",1.59035630217181e-09,2.91596405289169e-09,2.36995974054241e-10,0.999999985261496,0,0.00165046223544786,0.00180057953536673,6.65832396370663e-18,1.0037533159769e-13
"C530O2",6.85481870807117e-09,8.27683463319757e-09,5.40303182920572e-09,0.999999981858126,0,0.0103419242768126,5.86235197561262e-05,5.93981031925935e-18,3.09470649807309e-18
"CO23C3CHO",1.77603676612624e-05,1.84268556786843e-05,1.70799262249064e-05,0.999999999533183,0,0.00977227323653186,0.0431301609634357,4.46685734814243e-17,1.25752591250991e-11
"PECOH",9.56105532852635e-07,9.48291068453365e-07,9.64083598836117e-07,0.999911296982085,0,0.00164933553195348,0.00220256938512303,7.65231660110629e-18,2.84301020778345e-18
"CH3COCH3",0.00871082807963677,0.00891987174660968,0.00849740792908944,0.999999121295228,0,0.0125332391020932,0.00386077751536774,2.16037003436956e-17,4.20993774217358e-06
"PRNO3CO3",0.000413915988212522,0.00044212102569323,0.000385120457439011,0.983088812221067,0,0.0187656646982686,0.0220173190626937,2.73759550044124e-17,1.10261567248719e-13
"BUT2OLOOH",4.00022959790754e-06,3.97232336149167e-06,4.02872007199522e-06,0.999673180588864,0,0.00373980169345557,0,5.58055349703571e-18,2.84301020778345e-18
"NOAOO",2.54060307959792e-05,2.53648883454683e-05,2.54480345940807e-05,0.968223814965193,0,0.00190861685257049,1.67495770731789e-05,6.28714067665646e-17,1.06588716757149e-14
"HCOCH2CO3H",3.32021217245864e-08,3.39735685218356e-08,3.24145241188214e-08,0.999933176520843,0,0.00378513273558372,0,1.07777046667092e-18,1.91173393371181e-17
"OCCOHCOOH",2.79318064479569e-11,5.52040352989294e-11,8.86133418470266e-14,0.999999996017313,0,0.00405651546407922,0,2.79027674851786e-18,1.42150510389173e-18
"MEK",0.00883610697300536,0.0107878041716558,0.00684354955191506,0.986013513677164,0,0.00792639165669989,0.00280555415975747,2.92477854496175e-15,1.0746686289382e-09
"C58ANO3",2.88322321024613e-10,2.46485044392157e-10,3.31035491945723e-10,0.999999898059984,0,0.00164836571642734,0.00250406177244025,5.58055349703571e-18,2.84301020778345e-18
"M3FOO",1.22067601057917e-11,1.2183823162306e-11,1.22301772511311e-11,0.999999984378456,0,0.00231379501696306,0.00695944927390583,2.79027674851786e-18,1.42150510389173e-18
"HO13C4NO3",3.98315093689885e-09,3.99361501992622e-09,3.97246778056419e-09,0.999917760148555,0,0.00164929728403152,0.00413714553707519,2.79027674851786e-18,1.42150510389173e-18
"MACRNPAN",1.17315353139986e-09,1.16277163871718e-09,1.18375277667424e-09,0.999999869655117,0,0.00944037395009303,0,0,2.59131391749382e-18
"NC41OOA",2.41302176894125e-11,2.38828054824907e-11,2.43828096536327e-11,0.999999988811018,0,0.00189518473315976,0.00015074619365861,1.07777046667092e-18,2.59131391749382e-18
"H13CO2CO3",2.25826277894835e-08,2.61298678729065e-08,1.89611236148088e-08,0.999996814313236,0,0.0210769337536003,0.000435489003902651,6.29906714148299e-18,1.5101777417378e-18
"INANCO3",3.11225913701267e-12,3.85084136341196e-12,2.35821414616321e-12,0.999999999652632,0,0.0117665726968602,0.00173358122707402,1.08018501718478e-17,1.0942999265152e-17
"C3MDIALO2",3.50206332513973e-06,3.66409308378782e-06,3.33664135381397e-06,0.999988313780796,0,0.0118979814816435,0,3.50879039296513e-18,2.84301020778345e-18
"HO2CO4CHO",6.56201147139992e-05,6.17658781337529e-05,6.95550425839157e-05,0.998946014667934,0,0.00516370268276519,0.00485737735122188,5.93981031925935e-18,1.73320704407331e-13
"C4MALOHOOH",1.35680111016232e-07,2.40961882905561e-07,2.81941874679089e-08,0.999998881651809,0,0.0108090462991237,0.00133159137731772,6.29906714148299e-18,3.39375586320724e-16
"C23O3CHO",2.88310850804349e-10,5.61274080501709e-10,9.63293427388456e-12,0.999999994053855,0,0.00203784652804523,5.02487312195367e-05,1.07777046667092e-18,8.09998905736859e-18
"C47CHO",1.81576569748974e-10,1.68683107128084e-10,1.94739966533357e-10,0.999999970554968,0,0.00237663015477697,0.00359278428219687,5.58055349703571e-18,4.67923525440838e-18
"PROPOLNO3",7.3036703076044e-06,8.94138407972765e-06,5.63166978799386e-06,0.999999978714048,0,0.00193795193287129,6.69983082927156e-05,3.50879039296513e-18,4.67923525440838e-18
"MMALANHYO",5.17167236442836e-09,1.43946854782424e-09,8.98201262465847e-09,0.999960566943621,0,0.00322801015879297,0.00568648141634424,3.50879039296513e-18,2.84301020778345e-18
"HO2C5OOH",0.000133960770067419,0.000132785535617711,0.000135160608918397,0.994150725169866,0,0.00440547542708734,0,5.58055349703571e-18,2.84301020778345e-18
"HMACRO2",4.99483083692465e-08,3.34869432599232e-08,6.67543043160254e-08,0.999999955954573,0,0.00455479702658622,0.0001591209821952,1.49453763799889e-17,8.04192219407119e-16
"MVKOHBOOH",1.60497143968198e-08,1.57771371261959e-08,1.63279982739385e-08,0.999999555665291,0,0.00364142874726371,0,5.93981031925935e-18,4.93093154469801e-18
"CO2C4CO3",5.15955605383285e-05,6.28037453495968e-05,4.01527240993119e-05,0.993736554938029,0,0.0185425659628735,0.0018257039009765,6.65832396370663e-18,2.56327996381514e-17
"C58AO",4.94243881998693e-09,8.72690376887825e-10,9.09739045278896e-09,0.999998636712763,0,0.00165245237290373,1.67495770731789e-05,3.50879039296513e-18,1.93690356274078e-17
"HOC3H6CHO",0.000170120100482502,0.000169066573676834,0.000171195683650015,0.997338440476893,0,0.00913991281803863,0.00862603219268713,1.53046332022126e-17,5.10086729154694e-14
"INAHCO3H",9.19682662925828e-14,9.20554658460868e-14,9.18792411520179e-14,0.999999999966489,2.66999278239501e-27,0.00362597423123956,0,1.07777046667092e-18,2.59131391749382e-18
"CHOMOHCO3H",5.72050053023616e-06,5.66154062746605e-06,5.78069480212044e-06,0.999841776050061,0,0.00500425319797579,0,5.22129667481207e-18,8.19711459665585e-16
"NC51O2",2.32911027814391e-07,3.37307481064885e-07,1.26328957704532e-07,0.999707264791694,0,0.0109431414942869,3.34991541463578e-05,2.7076623081807e-16,2.84301020778345e-18
"C534O2",5.51873453802681e-07,5.80789472336047e-07,5.2235205706302e-07,0.99998680034364,0,0.0121356350033073,0.000519236889268546,1.43702728889455e-18,1.00678516115853e-18
"C3H7CO3",0.00188671083826124,0.00233197062937048,0.00143212920454197,0.82805666808455,0,0.0208076784878411,0.000628109140244209,4.68055588674693e-15,0
"NISOPO2",0.000420976981473045,0.000635174833451155,0.000202294739250374,0.992985403443523,0,0.00299781025772883,0.000117247039512252,1.93935776834876e-11,1.5101777417378e-18
"HCOCOHPAN",3.02393256946947e-11,2.15470407732461e-11,3.91135900213742e-11,0.999999986370175,0,0.00460220717338272,0.00257943486926955,5.58055349703571e-18,4.67923525440838e-18
"PRNO3CO2H",6.59682641528991e-06,7.31650142134307e-06,5.86208448140999e-06,0.992502665590275,0,0.00195710726898289,5.02487312195367e-05,3.82615830055315e-18,3.70849044342175e-14
"MACR",6.59057605645539e-06,5.02953963447285e-06,8.18429392896367e-06,0.999999994217218,3.95330158212995e-11,0.0156205683426712,0.285747784868432,1.07868279853099e-13,7.16956849373792e-10
"INDOOH",6.80889448993725e-10,6.74241816463366e-10,6.87676254621263e-10,0.999999961040161,0,0.00554618507056585,0.000334991541463578,5.58055349703571e-18,0
"INANCO2H",1.60688263300246e-13,1.03183308643497e-13,2.19397126657737e-13,0.999999999686531,0,0.00209450996880929,0,2.79027674851786e-18,1.42150510389173e-18
"MVKO2",3.93490041891852e-07,5.58599311943278e-07,2.249240873169e-07,0.999988400900936,0,0.0022757374110798,0.00243706346414753,2.16921974779117e-15,0
"MACRNCO3H",8.71446191030597e-10,9.11645120801993e-10,8.30405666972221e-10,0.999999963479014,0,0.00775737839730787,0,3.50879039296513e-18,2.84301020778345e-18
"M3BU3EPAN",9.54565346572597e-09,9.00784916938041e-09,1.0094717092255e-08,0.999998882581391,0,0.0103795264513404,0.00189270220926922,5.58055349703571e-18,2.48777107672825e-17
"C4M2ALOHO",1.55076437360651e-08,1.03059657010819e-09,3.02877785776523e-08,0.999999895333739,0,0.00319171663511768,5.02487312195367e-05,3.86804721518877e-18,1.59173835461192e-16
"GLYOO",2.55658279020469e-05,2.53869240124564e-05,2.57484772767102e-05,0.999999999475822,0,0.00243444929939274,0.00129809222317136,2.25187442528517e-16,3.55429787876332e-14
"HO2C5O",2.20845088498736e-05,3.00843003169851e-06,4.15599594683105e-05,0.995203453180151,0,0.00171627573121929,0,3.14953357074149e-18,2.59131391749382e-18
"HO3C5NO3",2.26194707933949e-10,2.24825556271112e-10,2.27592523798147e-10,0.999997580661788,0,0.00165345186032628,0.000963100681707787,3.14953357074149e-18,7.55088870868898e-19
"NC2OOA",2.24960047488024e-11,2.22653484717728e-11,2.27314899853618e-11,0.999999995608724,0,0.00184515940424184,0.000200994924878147,1.07777046667092e-18,4.42753896411874e-18
"HO2C5NO3",5.18079691541948e-07,5.13693737906763e-07,5.22557468356092e-07,0.99774788106587,0,0.0016583987791991,0,2.79027674851786e-18,1.42150510389173e-18
"MMALNAPAN",1.54318352835795e-10,1.52767770022115e-10,1.5590139824599e-10,0.999999841716334,0,0.00691127091287557,0.00132321658878113,5.58055349703571e-18,2.84301020778345e-18
"NO3CH2PAN",8.98458200358858e-11,8.95111918568756e-11,9.01874539029906e-11,0.999999999967028,0,0.0217338440072664,0.0337420230139189,5.58055349703571e-18,3.60906894299644e-16
"CISOPAO2",0.000206312258057436,0.000204215362226733,0.000208453053951189,0.999999912117579,0,0.00543557740331382,0.00502487312195367,1.15203638162951e-17,2.8688014883947e-16
"C524OOH",1.32931144001909e-08,1.24972001991981e-08,1.41056916528693e-08,0.999999333980419,0,0.0026283957180182,0.00126459306902501,8.01157342332993e-18,4.93093154469801e-18
"INDHPCO3H",2.28432454673901e-10,2.27704369765957e-10,2.2917578257718e-10,0.999999990652513,0,0.00730501359932188,0,1.07777046667092e-18,7.55088870868898e-19
"C23O3CCO3H",8.05881960363941e-09,8.61162215712696e-09,7.49444372037692e-09,0.999999130218713,0,0.0078774891855558,0,3.14953357074149e-18,2.59131391749382e-18
"C31CO3H",6.62292242782482e-12,6.52728457397047e-12,6.72056253079081e-12,0.999999999928823,0,0.00249251404436275,0,5.58055349703571e-18,1.00678516115853e-18
"C45O2",1.18995503812095e-10,5.52462244394833e-11,1.84079421435633e-10,0.999999999999841,0,0.00170589094738163,0.00145721320536656,6.29906714148299e-18,5.18262783498764e-18
"HO3C4CO3H",7.01409292740545e-08,6.9511645674147e-08,7.07833873909352e-08,0.99999806888168,0,0.00518878121857369,0,1.07777046667092e-18,0
"HOCO4C5OOH",6.8903113760179e-05,6.85919900683754e-05,6.92207510562765e-05,0.997339048760554,0,0.00454826296607529,0,1.43702728889455e-18,4.67923525440838e-18
